name,url,standard
St Lukes Medical Centre,http://www.stlukesmedicalcentre.co.uk,WCAG2AAA
Corner Place Surgery,http://www.cornerplacesurgery.co.uk/,WCAG2AAA
Withycombe Lodge Surgery,http://www.withycombelodgesurgery.co.uk,WCAG2AAA
Beacon Medical Group,http://www.beaconmedicalgroup.nhs.uk/,WCAG2AAA
Plympton Health Centre,http://www.beaconmedicalgroup.nhs.uk/,WCAG2AAA
Pembroke House Surgery,http://www.pembrokehousesurgery.co.uk,WCAG2AAA
Dr Steven Nimmo,http://www.bartonsurgery.com/,WCAG2AAA
St. Andrews Medical Centre,http://www.kkipp.gpsurgery.net,WCAG2AAA
Wotter Medical Practice,http://www.beaconmedicalgroup.nhs.uk/,WCAG2AAA
Chelston Hall Surgery,http://www.chelstonhall.co.uk,WCAG2AAA
Ashburton Surgery,http://www.ashburtonsurgery.co.uk/index.aspx,WCAG2AAA
Croft Hall Medical Practice,http://www.crofthallmedicalpractice.co.uk,WCAG2AAA
Brunel Medical Practice (Shiphay),http://www.brunelmedicalpractice.co.uk,WCAG2AAA
Mount Gould Primary Care Centre,https://www.accesshealthanddental.co.uk,WCAG2AAA
Wycliffe Surgery,http://www.wycliffesurgery.co.uk,WCAG2AAA
Efford Surgery,https://www.pathfields.co.uk/locations/,WCAG2AAA
Elm Surgery,https://www.elmsurgery.co.uk,WCAG2AAA
Estover Surgery,http://www.estoversurgery.co.uk,WCAG2AAA
Friary House Surgery,http://www.friaryhousesurgery.nhs.uk,WCAG2AAA
Dr Jonathan Carlson And Dr Amanda Beasley,http://www.beaumont-villa.co.uk,WCAG2AAA
Kingskerswell & Ipplepen Med Practice,http://www.kkipp.gpsurgery.net,WCAG2AAA
Chilcote Surgery,http://www.chilcotesurgery.co.uk,WCAG2AAA
Lisson Grove And Woolwell Medical Centres,http://www.lissongroveandwoolwellmc.co.uk,WCAG2AAA
The Mannamead Surgery,http://www.mannameadsurgery.co.uk/,WCAG2AAA
University Medical Centre (Endsleigh Place),http://plymouthstudenthealth.co.uk/,WCAG2AAA
Brunel Medical Practice (St Marychurch),http://www.brunelmedicalpractice.co.uk,WCAG2AAA
Brunel Medical Practice,http://www.brunelmedicalpractice.co.uk,WCAG2AAA
Dr Pradeep Sahadevan,https://parkview.gpsurgery.net/,WCAG2AAA
West Hoe Surgery,http://www.westhoesurgery.nhs.uk/,WCAG2AAA
North Road West Medical Centre,http://www.northroadwest.co.uk,WCAG2AAA
Woolwell Medical Centre,http://www.lissongroveandwoolwellmc.co.uk,WCAG2AAA
Peverell Park Surgery,http://www.peverellparksurgery.com/,WCAG2AAA
Albany Surgery,http://www.albanysurgery.co.uk,WCAG2AAA
Cricketfield Surgery,http://www.cricketfieldsurgery.co.uk,WCAG2AAA
Devonport Health Centre,http://www.devonporthealthcentre.co.uk/,WCAG2AAA
Stoke Surgery,http://www.stokesurgeryplymouth.nhs.uk/,WCAG2AAA
Southway Surgery,http://www.southwaysurgery.com,WCAG2AAA
Buckland Surgery,http://bucklandsurgery.co.uk,WCAG2AAA
Trelawny Surgery,https://www.accesshealthanddental.co.uk,WCAG2AAA
Budshead Medical Practice,http://www.budsheadmedicalpractice.org.uk/,WCAG2AAA
St Levan Surgery,http://www.stlevansurgery.nhs.uk/,WCAG2AAA
Oakside Surgery,http://www.oakside.gpsurgery.net,WCAG2AAA
Kingsteignton Medical Practice,http://www.kingsteigntonmedicalpractice.co.uk,WCAG2AAA
Yelverton Surgery,http://www.yelvertonsurgery.co.uk,WCAG2AAA
Chard Road Surgery,http://www.chardroadsurgery.co.uk/,WCAG2AAA
Millbrook Surgery,http://www.theramegrouppractice.co.uk/index.aspx?p=y00969,WCAG2AAA
Ernesettle Medical Centre,https://www.accesshealthanddental.co.uk,WCAG2AAA
Mayflower Medical Group - Stirling Road Surgery,https://stirling-road.accesshealthanddental.co.uk/,WCAG2AAA
The Rame Group Practice,http://www.theramegrouppractice.co.uk/index.aspx?p=y00969,WCAG2AAA
Cawsand Surgery,http://www.theramegrouppractice.co.uk/index.aspx?p=y00969,WCAG2AAA
Port View Surgery,http://www.portviewsurgery.co.uk,WCAG2AAA
Bovey Tracey & Chudleigh Practice,https://www.riverside-surgery.co.uk,WCAG2AAA
"Drs. Broadhead, Fox, Morris, Hamilton, Earl & Sowden",http://www.saltashhealth.co.uk,WCAG2AAA
Glendevon Medical Centre,http://www.teignestuarymedical.co.uk/,WCAG2AAA
Channel View Medical Practice,http://www.channelviewmedicalpractice.com,WCAG2AAA
Bere Alston Surgery,http://www.berealstonmedicalpractice.co.uk,WCAG2AAA
Dawlish Medical Group,http://www.bartonsurgery.co.uk/,WCAG2AAA
Quay Lane Surgery,http://www.quaylanesurgery.co.uk/,WCAG2AAA
Gunnislake Health Centre,http://www.tamarvalleyhealth.org.uk/,WCAG2AAA
Westbank Practice,http://www.westbankpractice.com,WCAG2AAA
Haldon House Surgery,http://www.haldon-house.co.uk/,WCAG2AAA
Imperial Surgery,https://www.imperialmedicalpractice.co.uk/,WCAG2AAA
Rolle Medical Partnership,http://www.rollemedicalpartnership.co.uk/,WCAG2AAA
Claremont Medical Practice,http://www.claremontmedicalpractice.co.uk,WCAG2AAA
Callington Health Centre,http://www.tamarvalleyhealth.org.uk,WCAG2AAA
Underhill Surgery,http://www.claremontmedicalpractice.co.uk,WCAG2AAA
Raleigh Surgery,http://www.raleighsurgery.co.uk/,WCAG2AAA
Budleigh Salterton Medical Practice,http://www.budleighsaltertonmedicalcentre.co.uk,WCAG2AAA
Bellingham Practice,http://www.thebellinghampractice.co.uk,WCAG2AAA
Wark Surgery,http://humshaughandwarkmedicalgroup.nhs.uk/,WCAG2AAA
Humshaugh and Wark Medical Group,http://humshaughandwarkmedicalgroup.nhs.uk/,WCAG2AAA
Haydon Bridge and Allendale Medical Practice,http://www.haydonbridgeandallendalemedicalpractice.co.uk,WCAG2AAA
Burn Brae Medical Group,http://www.burnbraemedicalgroup.nhs.uk,WCAG2AAA
The Sele Medical Practice,http://www.selemedicalpractice.co.uk,WCAG2AAA
White Medical Group (Stamfordham),https://whitemedicalgroup.gpsurgery.net/,WCAG2AAA
Corbridge Health Centre,https://corbridge.gpsurgery.net/,WCAG2AAA
Haltwhistle Medical Group,http://www.haltwhistlemedicalgroup.co.uk/,WCAG2AAA
Wellway Medical Group,https://www.valensmedical.co.uk/our-practices/wellway-medical-group/,WCAG2AAA
"Drs O'Neill, Evans & Lunn",http://www.gashouselane.gpsurgery.net,WCAG2AAA
White Medical Group,http://www.whitemedicalgroup.gpsurgery.net,WCAG2AAA
Ponteland Medical Group,http://www.pontelandmedicalgroup.co.uk,WCAG2AAA
Darras Hall Surgery,http://www.pontelandmedicalgroup.co.uk,WCAG2AAA
Pegswood Surgery,https://www.valensmedical.co.uk/our-practices/wellway-medical-group/,WCAG2AAA
Branch End Surgery,http://www.branchendsurgery.co.uk/,WCAG2AAA
Prudhoe Medical Group,http://www.prudhoemedicalgroup.com,WCAG2AAA
White Medical Group (Wylam),http://www.whitemedicalgroup.gpsurgery.net,WCAG2AAA
The Adderlane Surgery,http://www.adderlanesurgery.nhs.uk,WCAG2AAA
Throckley Primary Care Centre,http://www.throckleyprimarycare.co.uk,WCAG2AAA
GuidePost Medical Group,http://www.guidepostmedicalgroup.nhs.uk/,WCAG2AAA
Dinnington Surgery,http://www.pontelandmedicalgroup.co.uk,WCAG2AAA
Crawcrook Medical Centre,http://crawcrookmedicalcentre.nhs.uk/,WCAG2AAA
Bedlingtonshire Medical Group,http://bedlington-doctors.com/,WCAG2AAA
Newburn Surgery,http://www.newburnsurgery.com,WCAG2AAA
Grange Road Medical Practice,https://www.grangeroadgpryton.nhs.uk/,WCAG2AAA
Parkway Medical Group,http://www.parkwaymedicalgroup.nhs.uk,WCAG2AAA
Trevelyan Drive,http://www.savillemed.co.uk,WCAG2AAA
The Park Medical Group,http://www.parkmedicalgroup.co.uk,WCAG2AAA
"Woodlands Park Health Centre, Wideopen",http://www.wphc.org.uk,WCAG2AAA
Wideopen Medical Centre,http://www.wideopenmedicalcentre.nhs.uk/,WCAG2AAA
Cramlington Medical Group,http://www.cramlingtonmedicalgroup.co.uk/,WCAG2AAA
Forum Family Practice,http://www.forumfamilypractice.co.uk,WCAG2AAA
Village Medical Group,https://www.the-village-surgery.co.uk/,WCAG2AAA
Chopwell Primary Healthcare Centre,http://www.chopwellmedicalpractice.nhs.uk,WCAG2AAA
Denton Turret Medical Centre,http://www.dentonturret.co.uk,WCAG2AAA
Park Medical Group,http://www.parkmedicalgroup.co.uk,WCAG2AAA
Kenton Medical Centre (Betts Avenue Medical Centre),http://www.bettsavenue.nhs.uk/,WCAG2AAA
Chainbridge Medical Partnership,http://www.chainbridge.nhs.uk,WCAG2AAA
Brunton Park Health Centre,http://www.bruntonparkhc.nhs.uk/,WCAG2AAA
Oldwell Surgery,http://www.oldwellsurgery.co.uk,WCAG2AAA
Fenham Hall Surgery,http://www.fenhamhallmedicalgroup.nhs.uk,WCAG2AAA
Betts Avenue Medical Group,http://www.bettsavenue.nhs.uk/,WCAG2AAA
Blaydon GP Led Practice,http://www.blaydongp.nhs.uk/,WCAG2AAA
Regent Medical Centre,http://www.regentmedicalcentre.co.uk,WCAG2AAA
Gosforth Memorial Med.Ctr,http://www.gosforthmemorial.nhs.uk/,WCAG2AAA
West Road Medical Centre,http://www.westroadmedicalcentre.co.uk,WCAG2AAA
The Grove Medical Group,http://www.thegrovemedicalgroup.co.uk,WCAG2AAA
Roseworth Surgery,http://www.roseworthsurgery.co.uk,WCAG2AAA
Rowlands Gill Medical Centre,http://rowlandsgillmedicalcentre.nhs.uk/,WCAG2AAA
Prospect Medical Centre,http://www.prospectmedicalgroup.nhs.uk,WCAG2AAA
Dilston Medical Centre ,http://www.dilstonmedical.nhs.uk/,WCAG2AAA
The Surgery-Osborne Road,http://www.thesurgery.org,WCAG2AAA
Whickham Cottage Medical Centre,http://www.whickhampractice.nhs.uk/,WCAG2AAA
Cedars Medical Group,http://www.cedarsmedicalgroup.co.uk,WCAG2AAA
Avenue Medical Practice,http://www.avenuemedicalpractice.co.uk,WCAG2AAA
Newcastle Medical Centre,http://www.newcastlemedical.co.uk,WCAG2AAA
Dr Tasker & Partners,http://www.glenparkmedicalpractice.co.uk,WCAG2AAA
Saville Medical Group,http://www.savillemed.co.uk,WCAG2AAA
Glenpark Medical Centre,http://www.glenpark.info,WCAG2AAA
Thornfield Medical Group (Shieldfield),http://www.thornfieldmedicalgroup.nhs.uk/,WCAG2AAA
Teams Medical Practice,http://www.teamsmedicalpractice.nhs.uk,WCAG2AAA
Sunniside Surgery,https://www.sunnisidesurgery.nhs.uk,WCAG2AAA
The Bridges Medical Practice,http://www.bridgesmedicalpractice.co.uk,WCAG2AAA
Bensham Family Practice,https://www.benshamfamilypractice.nhs.uk/,WCAG2AAA
Dr Syed Masroor Imam,http://www.metrointerchangesurgery.co.uk/,WCAG2AAA
Dr Nithyanandam Muthu Krishnan,https://www.drkrishnan.co.uk,WCAG2AAA
Central Gateshead Medical Group,http://www.centralgatesheadmedicalgroup.co.uk,WCAG2AAA
Oxford Terrace and Rawling Road Medical Group,http://www.otmg.co.uk,WCAG2AAA
Bewick Road Surgery,http://www.bewickroadsurgery.co.uk,WCAG2AAA
Fell Cottage Surgery,http://www.fellcottagesurgery.nhs.uk,WCAG2AAA
Fell Tower Medical Centre,http://www.gasthealth.nhs.uk/gps/fell-tower-mc/,WCAG2AAA
Pensilva Health Centre,http://www.pensilvahealthcentre.co.uk,WCAG2AAA
Oak Tree Surgery,http://www.theoaktreesurgery.co.uk/,WCAG2AAA
Rosedean Surgery,http://www.rosedeansurgery.co.uk,WCAG2AAA
Pelynt Surgery,http://www.oldbridgesurgery.co.uk,WCAG2AAA
Old Bridge Surgery,http://www.oldbridgesurgery.co.uk,WCAG2AAA
Lostwithiel Surgery,http://www.lostwithielmedicalpractice.nhs.uk/,WCAG2AAA
Polperro Surgery,http://www.oldbridgesurgery.co.uk,WCAG2AAA
Stillmoor House Medical Practice,http://www.stillmoorhousemedicalpractice.co.uk/,WCAG2AAA
Carnewater Practice,http://www.carnewaterpractice.co.uk,WCAG2AAA
Fowey River Practice,http://www.foweyriverpractice.co.uk,WCAG2AAA
Polruan Surgery,http://www.foweyriverpractice.co.uk,WCAG2AAA
Par Health Centre,http://www.foweyriverpractice.co.uk,WCAG2AAA
Middleway Surgery,http://www.middlewaysurgery.co.uk,WCAG2AAA
The Clays Practice,http://www.theclayspractice.co.uk,WCAG2AAA
Wadebridge and Camel Estuary Practice,http://www.wadebridgedoctors.co.uk/,WCAG2AAA
St Austell Health Group,http://www.staustellhealthcare.co.uk/,WCAG2AAA
Clays Practice,http://www.theclayspractice.co.uk,WCAG2AAA
St Austell Healthcare - Carlyon Road Health Hub ,http://www.staustellhealthcare.co.uk/,WCAG2AAA
Rock Surgery,http://www.wadebridgedoctors.co.uk/,WCAG2AAA
St Austell Healthcare - Foxhole,http://www.staustellhealthcare.co.uk/,WCAG2AAA
St Austell Healthcare - Park,http://www.staustellhealthcare.co.uk/,WCAG2AAA
Brannel Surgery,http://www.brannelsurgery.co.uk/,WCAG2AAA
Mill Lane Surgery,http://www.probussurgery.co.uk,WCAG2AAA
Tregony Surgery,http://www.roselandsurgeries.co.uk/,WCAG2AAA
"Drs Bridger, Ball, Campbell, Purchas, Lin & Murthy",http://www.probussurgery.co.uk,WCAG2AAA
The Roseland Surgeries,http://www.roselandsurgeries.co.uk/,WCAG2AAA
St Mawes Surgery,http://www.roselandsurgeries.co.uk/,WCAG2AAA
Matrix Medical Practice,http://www.matrixmedicalpractice.nhs.uk,WCAG2AAA
Hempstead Medical Centre,http://www.wigmoremedicalcentre.co.uk/default.asp,WCAG2AAA
Dr Vridhagiri Nandini,http://www.eastcourtsurgery.nhs.uk,WCAG2AAA
The Churchill Clinic,http://www.churchillclinic.com,WCAG2AAA
Woodlands Family Practice,http://www.woodlandsfamilypractice.nhs.uk/home,WCAG2AAA
Napier Road Surgery,http://www.janasurgery.co.uk,WCAG2AAA
The Kings Family Practice,http://www.thekingsfamilypractice.co.uk/,WCAG2AAA
REACH HEALTHCARE,http://www.reachhealthcare.nhs.uk/,WCAG2AAA
Dulwich Health Medical Centre,http://www.medwayhealthcarecentre.nhs.uk/index.aspx,WCAG2AAA
Bryant Street Medical Practice,http://www.bryantstreetmedicalcentre.nhs.uk/,WCAG2AAA
Parkwood Health Centre,http://www.mhparkwood.co.uk,WCAG2AAA
Thames Ave Surgery,http://www.thames-avenue-surgery.co.uk,WCAG2AAA
King George Road Surgery,http://www.kinggeorgeroadsurgery.nhs.uk,WCAG2AAA
City Way Surgery,https://www.citywaymedicalpractice.co.uk,WCAG2AAA
Orchard Family Practice,http://www.orchardfamilypracticerainham.nhs.uk/,WCAG2AAA
Malling Health Blue Suite,http://www.mhrainham.co.uk,WCAG2AAA
The Church View Practice,http://www.churchviewpractice.nhs.uk/,WCAG2AAA
Castle Medical Practice,http://www.castlemedicalpractice.org.uk/,WCAG2AAA
Thorndike Surgery,https://www.thorndike.nhs.uk,WCAG2AAA
St.Mary's Island Surgery,http://www.stmarysislandsurgery.co.uk,WCAG2AAA
Apex Medical Centre,http://apexmedicalpractice.co.uk/,WCAG2AAA
Court View Surgery,http://www.courtviewsurgery.nhs.uk,WCAG2AAA
Phoenix Medical Practice,"http://www.phoenixsurgery-burham.nhs.uk/welcome,58441.htm",WCAG2AAA
DMC St.Werburgh Med.Practice,http://www.stwerburgh.co.uk,WCAG2AAA
Marlowe Park Medical Ctr.,http://www.marloweparkmedicalcentre.nhs.uk/,WCAG2AAA
Dr Pile N R & Partner,http://www.phoenixsurgery-burham.nhs.uk,WCAG2AAA
RIVERSIDE MEDICAL PRACTICE,http://www.riversidemedicalpractice.com,WCAG2AAA
Dr Colin-Jones & Partners,http://www.snodlandsurgery.org.uk,WCAG2AAA
Aylesford Medical Centre,http://www.aylesfordmedicalcentre.nhs.uk,WCAG2AAA
Grove Green Medical Centre,http://www.themedicalcentregroup.co.uk,WCAG2AAA
Dr Mara Hk & Partners,http://www.elmsmedicalkent.nhs.uk,WCAG2AAA
"Drs Johnson, Garrett & Mitchell",http://www.brewerstreetsurgery.nhs.uk,WCAG2AAA
Albion Place Medical Practice,https://www.albionplace.co.uk/,WCAG2AAA
"Larkfield Surgery, Chaucer Way",http://www.wateringburysurgery.co.uk/,WCAG2AAA
Bower Mount Medical Practice,http://www.bowermountmedical.co.uk,WCAG2AAA
The Vine Medical Centre,http://www.thevinemedicalcentre.co.uk,WCAG2AAA
The College Practice,https://www.thecollegepractice.co.uk,WCAG2AAA
Thornhills Medical Practice,http://www.thornhillsmedical.nhs.uk,WCAG2AAA
Shorne Village Surgery,http://www.downswaymedicalpractice.co.uk,WCAG2AAA
College Practice Barming,http://www.thecollegepractice.co.uk,WCAG2AAA
Northumberland Court,http://www.themedicalcentregroup.co.uk,WCAG2AAA
Dr Wilford P J & Partners,http://www.themotemedicalpractice.co.uk,WCAG2AAA
The Mote Medical Practice,http://www.themotemedicalpractice.co.uk,WCAG2AAA
Wallis Avenue Surgery,http://www.wallisavenuesurgery.co.uk,WCAG2AAA
"Oakfield Health Centre, Practice 2",http://www.oakfieldhealthcentre.co.uk,WCAG2AAA
Greensand Health Centre,http://www.greensandhealth.co.uk,WCAG2AAA
Wateringbury Surgery,http://www.wateringburysurgery.co.uk/,WCAG2AAA
Downs Way Medical Practice,http://www.downswaymedicalpractice.co.uk,WCAG2AAA
Parrock Street Surgery,http://www.parrocksurgery.co.uk,WCAG2AAA
St Georges Medical Centre,http://www.saintgeorgesmedicalcentre.co.uk/,WCAG2AAA
The Rigg-Milner Medical Centre,http://www.drjonesandbyrne.nhs.uk/,WCAG2AAA
The Om Medical Centre,http://omshivamedicalcentre.btck.co.uk,WCAG2AAA
Sheerness Health Centre,http://drwittspatientgroup.btck.co.uk/,WCAG2AAA
East Tilbury Medical Centre,http://www.easttilburyandcorringham.nhs.uk/,WCAG2AAA
Sheppey Healthy Living Centre,http://www.sheppeyhealthylivingcentre.co.uk/,WCAG2AAA
The Forge Surgery,http://www.theforgesurgery.co.uk,WCAG2AAA
The Gateway Medical Practice,http://www.thegatewaymedicalpractice.co.uk/,WCAG2AAA
The Tilbury Chadwell Group Practice,https://www.tilburyhealthcentre.nhs.uk/,WCAG2AAA
Drs J B & A J Ghauri,http://www.thesurgerycanveyisland.co.uk,WCAG2AAA
Rahman Practice,http://www.canveyvillagesurgery.com/,WCAG2AAA
Commonwealth Health Centre,http://www.commonwealthhealthcentre.nhs.uk/,WCAG2AAA
Jubilee Medical Group,http://www.jubileemedical.com,WCAG2AAA
The Island Surgery,http://www.theislandsurgery.nhs.uk,WCAG2AAA
Oaklands Surgery - Canvey Island,http://www.oaklandssurgery.net/,WCAG2AAA
Yalding Surgery,http://www.yaldingdoctors.nhs.uk,WCAG2AAA
Chadwell Medical Centre,https://www.tilburyhealthcentre.nhs.uk/,WCAG2AAA
Dr A K Abeyewardene & Partner,http://www.dellandstanford-le-hopemedicalcentres.nhs.uk/,WCAG2AAA
Corringham Medical Centre,http://www.easttilburyandcorringham.nhs.uk/,WCAG2AAA
The Health Clinic,http://www.drjonesandbyrne.nhs.uk/,WCAG2AAA
Hassengate Medical Centre,http://www.hassengatemedicalcentre.co.uk/,WCAG2AAA
Dr M Colburn & Partners,http://www.orsettsurgery.wordpress.com,WCAG2AAA
Southend Road Surgery,http://www.southendroadsurgery.co.uk/,WCAG2AAA
Dr Yadava N Practice,http://www.yadavasurgery@wordpress.com,WCAG2AAA
Essex Way Surgery,http://www.essexwaysurgery.co.uk,WCAG2AAA
Dr Whillier D E & Partners,http://www.woodlandshealthcentre.org.uk,WCAG2AAA
Kadim Primecare Medical Centre,http://www.primecaremedicalcentre-grays.nhs.uk/,WCAG2AAA
West Kingsdown Medical Centre,http://www.templehillsurgerydartford.co.uk,WCAG2AAA
Dr Joseph L Practice,http://www.thegrayssurgery.co.uk,WCAG2AAA
Dell Medical Centre,http://www.dellandstanford-le-hopemedicalcentres.nhs.uk,WCAG2AAA
Oddfellows Hall Health Centre,http://www.oddfellowsandstclements.nhs.uk,WCAG2AAA
The Thurrock Health Centre,http://www.thurrockhealthcentre.nhs.uk,WCAG2AAA
High Road Family Doctors,http://highroadfamilydoctors.co.uk,WCAG2AAA
MILTON ROAD SURGERY ,http://www.miltonroadsurgery.nhs.uk,WCAG2AAA
Dr A J Pattara,http://www.thesurgeryhorndon-on-the-hill.co.uk/,WCAG2AAA
GREENHITHE SURGERY,http://www.swanscombehealthcentre.co.uk/,WCAG2AAA
The Orsett Surgery,http://www.orsettsurgery.wordpress.com,WCAG2AAA
Highlands Surgery,http://www.highlandsurgery.nhs.uk,WCAG2AAA
"Drs G Streeter, N Potter, J Morgan & R Estall",http://www.mardenmedicalcentre.nhs.uk,WCAG2AAA
Headcorn Surgery,https://www.headcornsurgery.co.uk/,WCAG2AAA
SOUTHVIEW PARK SURGERY,https://southviewpark.gpsurgery.net/,WCAG2AAA
Dr Sankarakumaran Sathanandan,http://www.drsathanandanspractice.co.uk/,WCAG2AAA
Malling Health Four,http://www.mhstaplehurst.co.uk/,WCAG2AAA
Devon Road Surgery,http://www.devonroadsurgery.co.uk,WCAG2AAA
St Clements Health Centre,http://www.oddfellowsandstclements.nhs.uk,WCAG2AAA
Horns Cross Surgery,http://www.elmdenesurgery.nhs.uk,WCAG2AAA
West Road Surgery,http://www.westroadsurgery.co.uk,WCAG2AAA
Central Surgery - North Road Pcc,http://www.centralandthorpesurgery.co.uk,WCAG2AAA
Carnarvon Medical Centre,http://carnarvon-medical-centre.co.uk/,WCAG2AAA
Queensway Surgery,http://queenswaysurgery.co.uk,WCAG2AAA
The Shaftesbury Avenue Surgery,http://www.shaftesburysurgery.co.uk,WCAG2AAA
Dr Abela T Practice,http://www.chaffordhundredmedicalcentre.co.uk/,WCAG2AAA
Braeside Surgery,http://www.braesidesurgery.nhs.uk,WCAG2AAA
Dr Mk Kamdar & Partner,http://www.rosevillasurgery.co.uk/,WCAG2AAA
P A Patel Surgery,http://www.hartroadsurgery.co.uk/,WCAG2AAA
Dr Nasah & Partners,http://www.tnasah-southwing.co.uk/,WCAG2AAA
Malling Health - Dipple Medical Centre,http://www.mhdipple.co.uk/,WCAG2AAA
Dr Ma Sims' Practice,http://www.drsimsandpartners.nhs.uk/,WCAG2AAA
Dr M R Khan & Partners,http://www.rushbottomlanesurgery.co.uk,WCAG2AAA
Dr Baker & Partners Practice,http://www.thebakerpractice.co.uk/,WCAG2AAA
Clayhill Medical Practice,http://www.clayhillmedicalpractice.nhs.uk,WCAG2AAA
Dr Gc Chajed's Practice,http://www.kingswoodmedicalcentre.co.uk/,WCAG2AAA
Dr Krishnan & Ptnr - Kent Elms Hc,http://www.doctorkrishnan.co.uk/,WCAG2AAA
Kemsing Village Surgery,http://www.otfordmedicalpractice.nhs.uk,WCAG2AAA
Dr Wj Deguns And Dr Oo Macaulay Practice,http://www.knaresmedicalpractice.nhs.uk,WCAG2AAA
Long Riding Surgery,http://www.longridingsurgery.co.uk,WCAG2AAA
Dartford East Health Centre,http://www.drshimminsandpartners.nhs.uk/,WCAG2AAA
Pilgrims Way Surgery,http://www.dartfordeasthealthcentre.co.uk,WCAG2AAA
St. Luke's Health Centre,http://www.stlukeshealthcentre.co.uk,WCAG2AAA
Dr M Aslam's Practice,http://www.murreemedicalcentre.nhs.uk,WCAG2AAA
Aryan Medical Centre,http://www.aryanmedicalcentre.nhs.uk/,WCAG2AAA
Dr Aslam's Pratice,http://www.murreemedicalcentre.nhs.uk,WCAG2AAA
Scott Park Surgery,http://www.scottparksurgery.co.uk,WCAG2AAA
"Dr N Kumar & Partner, Shoebury Health Centre",http://www.shoeburyhealthcentre.co.uk,WCAG2AAA
FRYERNS MEDICAL CENTRE,http://www.fryernsmedicalcentre.nhs.uk,WCAG2AAA
The Gore Surgery,https://www.ballardswalksurgery.nhs.uk/,WCAG2AAA
Audley Mills Surgery,http://www.audleymills.co.uk,WCAG2AAA
Great Berry Surgery,http://www.langdonhillsmedicalcentre.nhs.uk,WCAG2AAA
Dr H Kadim ,http://www.sanctamariacentre.nhs.uk,WCAG2AAA
Matching Green Surgery,http://www.matchinggreensurgery.com,WCAG2AAA
Dr Samra Yasin,http://www.dryasin.co.uk,WCAG2AAA
Tonbridge Medical Group,http://www.tonbridgemedicalgroup.co.uk,WCAG2AAA
Knights Surgery,http://www.knights.gpsurgery.net/,WCAG2AAA
Laindon Medical Group,http://www.drmarshallandpartnerslaindonhc.nhs.uk/,WCAG2AAA
Derry Court Medical Practice,http://www.thederrycourtmedicalpractice.co.uk,WCAG2AAA
North Shoebury Surgery,http://www.northshoeburysurgery.nhs.uk,WCAG2AAA
Dr Lawrence And Partners,http://www.lowfieldmedicalcentre.co.uk/,WCAG2AAA
Horsman's Place Surgery,http://www.horsmansplacesurgery.co.uk/,WCAG2AAA
The Trenchwood Medical Centre,http://www.htmedicalgroup.co.uk,WCAG2AAA
Peartree Surgery,http://www.peartreesurgery.co.uk,WCAG2AAA
Dr Raman Chandel - Laindon,http://www.aryanmedicalcentre.nhs.uk/,WCAG2AAA
Dr Leighton L Practice,http://aveleymedicalcentre.co.uk,WCAG2AAA
William Harvey Surgery,http://www.williamharveysurgery.co.uk,WCAG2AAA
Howell Surgery,http://www.brenchleyandhorsmondengps.nhs.uk,WCAG2AAA
Otford Medical Practice,http://www.otfordmedicalpractice.nhs.uk,WCAG2AAA
Redwood Practice,http://www.redwoodpracticedartford.co.uk,WCAG2AAA
Dr Sharma & Partners,http://www.noakbridgemedicalcentre.co.uk,WCAG2AAA
"Dr Kothari, Dr Nanda,Dr Brezina,Dr Hart And Dr Metcalfe",http://www.puzeyfamilypractice.co.uk,WCAG2AAA
Vh Doctors Ltd - Purfleet Care Centre,http://purfleetcarecentre.nhs.uk,WCAG2AAA
Horsmonden Surgery,http://www.brenchleyandhorsmondengps.nhs.uk,WCAG2AAA
Warders Medical Centre,http://www.warders.co.uk,WCAG2AAA
Wakering Medical Ctr.,http://www.wakeringmedicalcentre.co.uk,WCAG2AAA
The Practice Leecon Way & Hawkwell,http://www.thepracticeplc.com/leeconway,WCAG2AAA
Hildenborough Medical Group,http://www.htmedicalgroup.co.uk,WCAG2AAA
West Horndon Surgery,http://www.peartreesurgery.co.uk,WCAG2AAA
Amherst Medical Practice,http://www.amherstmedicalpractice.co.uk,WCAG2AAA
South Park Medical Practice,http://www.southparkmedical.nhs.uk,WCAG2AAA
Ashingdon Medical centre,https://ashingdonmedicalcentre.co.uk,WCAG2AAA
Crayford Town Surgery,https://www.crayfordtownsurgery.nhs.uk/,WCAG2AAA
Swanwood Partnership,http://www.swanwood.com,WCAG2AAA
The Greensward Surgery,http://www.greenswardsurgery.com,WCAG2AAA
Slade Green Medical Centre,http://www.sladegreenmedicalcentre.com,WCAG2AAA
Waterfield House Surgery,http://waterfieldhousepractice.nhs.uk,WCAG2AAA
Weald Surgery,http://www.htmedicalgroup.co.uk,WCAG2AAA
The Crane Surgery,http://www.cranesurgery.org.uk,WCAG2AAA
Old School,http://www.oldschoolsurgerycranbrook.nhs.uk,WCAG2AAA
South Green Surgery,http://www.southgreensurgery.co.uk/,WCAG2AAA
Spring Farm Surgery,http://www.springfarmsurgery.co.uk,WCAG2AAA
Haiderian Medical Centre,http://www.haiderian.co.uk,WCAG2AAA
Orchard End,http://www.orchardendsurgery.com/,WCAG2AAA
Berwick Surgery,http://www.berwicksurgeryrainham.nhs.uk/,WCAG2AAA
Upminster Medical Centre,http://www.upminstermedicalcentre.co.uk,WCAG2AAA
Dr Si & Ss Haider,http://www.haiderian.co.uk,WCAG2AAA
